mock6h	mock12h	mock18h	mock24h	mock24h_r	mock30h	HIV6h	HIV12h	HIV18h	HIV24h	HIV24h_r	HIV30h
CDADC1	1181.13752586067	1147.53930820947	876.128058634085	896.975959303414	902.645999619481	1085.59209738077	1083.05480503481	1264.67814084547	922.602673217846	1081.13706667054	887.876099923542	1016.92969949044
CDAN1	3219.38784509166	3442.09633744021	3608.05620833454	3659.72935056822	3731.22437241599	2985.18720680756	4072.56923345565	4074.88573154922	4882.91990072589	4203.67410862999	4025.48927853009	4510.22920848215
CDC123	9144.65859978891	13850.3862234287	13413.0455417043	12434.3956955935	13855.6824775642	12877.1239573339	8352.59464899223	9934.32313089424	11048.618514253	12192.1857433276	12957.9042042399	10352.4243998295
CDC14A	892.099928070558	759.918893254529	765.477337486999	951.675615237684	800.861963174842	1093.39330932914	965.18136054235	841.676676293599	817.198415797818	763.918940877301	643.054177074386	869.440900830903
CDC16	7429.70218623425	6708.62616598007	6616.61116090272	6147.30139582523	6627.99804963041	6882.86772650924	5863.02620928079	5722.40480471469	6324.345643222	6483.94233382807	6987.93698095585	5915.01449448012
CDC20	11659.2857005629	11140.9390013065	9821.66653205968	10629.3070497626	11385.3839130528	11909.7736757367	10071.9210979685	7682.83939978574	6353.17415807191	7107.44002935271	7564.65138498965	9374.62829019774
CDC20P	882.465341477554	762.8406551763	656.734387394173	824.604106836531	830.379333743787	893.487253152294	753.822080762766	620.750777695209	547.831980168859	567.024931764256	494.522048149166	627.26793513067
CDC23	6610.76232582895	7486.78875781171	8072.24047530318	8393.35342180324	8720.67783893218	9473.84524485985	5182.20545229846	5892.05779851891	5797.32435612186	7331.25971492567	6380.49179162719	7314.33723237958
CDC25A	7301.24103166089	10059.8870902513	13474.0942154406	14661.9339918707	15083.1979570866	14687.0051293545	6356.87529568885	6670.95354340676	8166.66792034983	11281.7613080272	10387.7861940786	12271.5996317697
CDC25B	28697.5168354791	21402.1668705659	18906.4722924463	20172.2931773723	20403.4495420478	19877.7365294976	27533.4492889895	17192.4552124919	12724.2759399047	13108.5001703538	14081.6265865224	15296.9408536564
CDC25C	1320.3037766485	1036.51235518217	1077.39790485852	1569.36096071084	1572.3849594252	2491.7605510735	1507.80566536109	1424.52896167434	1092.8710890502	1563.27496078069	1791.36118759281	2711.23003470899
CDC26	242.300587853533	249.584477585213	216.993159387221	243.104687596817	288.88825985831	240.135752476757	209.165475176916	251.284257854897	209.997821771334	221.198274732369	196.433430788897	205.74130686297
CDC27	13697.5360197938	12974.831567538	13581.8832800063	13605.8098657552	13920.8242608888	17832.8438475325	10386.9277168707	11210.113644302	10919.7910885174	12928.4347090281	11390.6341542014	13137.4135053822
CDC2L5	10458.1739053017	9902.11194647565	9487.80659756417	9112.02274746274	9519.68252502259	8617.66223352683	8100.58935387041	8329.02880285338	8278.37841539327	8037.21729460877	6934.67028644475	7531.92873163656
CDC2L6	1815.94973137746	1507.88994522788	1599.17328819866	1758.70592356024	1645.66946566534	1965.17874455889	1434.64283774508	1475.8018664685	1373.94910883694	1587.67635507248	1360.10583395476	1681.53971814146
CDC34	4223.52587000694	4398.48640649988	4053.52074950428	4413.74306929294	4586.21027855095	3277.73265487123	4804.19750961575	4368.95092080988	4817.15485122451	4137.2013448696	5570.22341935237	4404.61994524445
CDC37	9477.58709205828	14021.7962561726	14329.7295332763	15239.2257452693	15042.4843425087	10802.0015790689	12543.1988307759	12910.4136488732	14109.8464348791	12346.1669555827	17394.4052413097	12850.6297302109
CDC37L1	1080.50962144485	1162.14811781832	967.701069238569	935.686485041513	956.591538935139	1134.34967205805	1068.82869966503	1072.40474786734	914.494653416305	1000.36003729083	797.732463058581	914.962134985082
CDC40	2032.19267490932	2258.782759123	1846.22963972534	1874.83750077454	1755.59622502555	2269.42601054511	1682.58353133267	2204.93273317377	1958.62742563692	2024.37717015654	1746.28936916033	1863.62465475818
CDC42	17547.0886185095	14026.6658593755	13657.2402366496	14704.8521834499	14709.6505433347	18325.2953517731	16396.4410852191	15319.4861608932	10932.4035637642	12844.2919700909	12930.2464974745	12793.2729751766
CDC42BPA	2807.2416408354	1512.75954843083	1751.79497253947	1640.04974684128	1648.72298675868	1943.72541170088	2525.98834968389	1659.78111308286	1715.3868315907	1894.79735219325	1398.00713581844	1907.32503954619
CDC42BPG	243.371097474978	344.054779722472	526.052070177357	500.613837072002	504.670417120944	354.228477221589	304.68361123115	422.445278270715	546.931089079799	500.552168003869	468.913060403439	516.196123794472
CDC42EP2	339.716963405014	217.445096445733	258.964122580943	211.126427204474	213.568072889277	165.049087473747	290.457505861371	165.32674099409	206.394257415094	188.382606546861	204.62830686753	144.74285309637
CDC42EP3	907.087062770785	1111.50424450763	1608.71214346996	1556.73796318755	1517.4215797451	1667.75753902748	1109.47471500726	1291.06860654835	1417.19188111182	1618.80916847924	1491.22385121288	1707.94203395088
CDC42SE1	9237.79293685463	8941.82619485363	8983.20115371237	8788.87401086641	8648.41117305648	9353.90161115372	9185.83796350789	10896.4441090906	8517.1145539942	9527.38520118656	8270.43508726189	9197.09547699645
CDC42SE2	12566.0073499267	11358.1233041581	9588.91846343995	9748.2218226367	10152.7792317082	12444.1566941997	11907.08869067	12747.5467748212	10784.6574251584	12035.6802489045	10506.6118972188	10985.1695545726
CDC45	5819.6557155812	7531.58910727888	12238.8124578072	15045.6731165788	15124.9294120289	14383.7330148618	7055.98675957517	7207.0570038281	9159.44990049401	12957.8846676562	14503.662704572	15919.6713368856
CDC5L	13418.1330085968	15764.1402821886	13988.2385145637	13176.6279499632	13922.8599416177	15333.5305695752	9480.52157473904	13332.6611001193	11608.9727716483	12928.4347090281	12353.5320934407	13099.1756686927
CDC6	7554.95181194331	11124.3823504165	13932.9131539902	15965.4688694428	16198.7509965198	16449.1038781914	7557.96504905168	8079.45039863472	9963.0447519356	15220.4829176774	14679.8525402626	16244.6929487464
CDC7	6338.85288198195	8210.4117937703	8672.23447186798	8444.68694506463	8870.3003725058	9927.29068935853	5527.6965827074	6655.87327729082	7572.07980157018	8919.87462605998	8138.29271049394	8525.20206088077
CDC73	7840.77788086909	7712.73834642865	7411.19780500206	6941.70870662449	7177.63184643145	7611.30589218779	6013.41646604702	7531.28272532062	6282.90465312524	6456.17522997881	5791.48507347546	5651.90176106896
CDCA2	7205.96567535228	7261.81308983535	7024.87416651439	8581.01531831619	8958.85248421263	12414.9021493933	5706.53905021321	6773.49935299509	4734.27287103098	6658.95923081745	5982.01594230368	8478.77040204349
CDCA3	3599.41876070459	2806.12615913475	2374.68222175539	2936.85235906762	3276.24972950846	3862.82355099859	3611.23695932137	2422.08856524318	1862.23207910749	2634.41202745123	3341.21712596425	4168.8199523258
CDCA4	6145.09064050044	5798.01036702814	6070.98863938434	7329.65549717371	7849.40648696608	6139.8022884275	6133.32221130659	4632.10156453288	5163.99792051263	5538.17794817397	5852.94664406521	6247.31950380563
CDCA5	11306.0175254861	12546.3064856783	14502.3828136868	18049.9465271226	19157.6129359654	18563.2323161982	11179.5250160442	11035.936570663	11358.5250488896	14275.5599594127	15966.4480846079	18252.1793749458
CDCA7	22383.6510881974	26987.6017443512	29599.5290515741	27182.2644686413	28742.6156479571	30553.6950808346	22029.9788116518	22481.8585526547	27437.6292064337	28641.2497781607	26475.3522959447	26054.5189089721
CDCA7L	6823.79374049647	10447.5075052062	11766.6391218779	11587.8133283647	10988.4261709187	12502.6657838124	5285.85279142115	5933.52853033772	8072.07435599853	9276.63983915369	8360.57872412685	8405.93642739682
CDCA8	10345.77039505	9932.30348633395	9214.04145127785	11569.2995986639	12299.4045603257	13178.4457688395	9415.48795019148	9593.50911667419	7356.76683128483	9476.05813043487	9221.0407123833	12493.7432544421
CDH24	593.427743687444	557.343400011747	777.87784933969	1080.43018997528	959.645060028479	855.456344904016	955.019856706793	1433.57712134389	1673.94584149394	1432.85371542803	1778.04451396503	1921.89183447553
CDHR1	247.653135960757	82.0701274036821	74.8642158448434	128.656176718958	69.0347411378904	146.521209096381	274.19909972448	34.1284257854897	64.954356432664	21.7799834512078	19.2192355884619	40.9544392248418
CDIPT	4391.59588057378	4767.60232928361	4398.82731032536	4718.37807618843	4919.04407772492	3757.50718969565	4879.39263799887	4889.9741151153	5261.29415813112	4881.86458446381	6073.18393867847	5589.08245793619
CDK1	18089.8369965821	16085.5340935834	16928.1137091785	19362.7382695452	21187.1866226715	30609.2787159668	11191.7188206468	10047.4251267637	8645.04108864072	14486.7582341451	14402.2511130989	18299.5214584661
CDK10	1869.47521244971	2291.89606090307	2214.42945319754	2201.35237004373	2413.12110045792	1423.96966564109	2115.46359472739	1987.02288779856	2927.08534637649	2402.17806798456	2896.64509869841	2510.9366044306
CDK11A	2435.77480219403	2843.13514347718	2603.6147482666	2489.99824674303	2460.9595975869	2055.86783345862	2645.89409494346	2986.090517979	2626.18772263043	2604.96206882321	2456.1705094719	2465.41537027642
CDK16	8281.82784490436	8802.5555432492	8012.14568709399	8325.18923517745	8193.43653014895	6770.7253047515	8553.79242493625	7808.75962185376	7445.95504910178	6821.35471696625	7367.97435910246	7537.39127973506
CDK17	5898.87342756813	5246.77128445402	4723.14838954958	4854.70644943999	4982.1501803206	6115.42350108886	5797.99258473322	6595.55221282711	5479.30980168365	5435.52380667059	4735.37041884166	5021.88788037513
CDK2	12051.0922220117	13143.3198383602	15702.3708068165	18276.3189493737	17651.2091965848	20369.2128822446	10673.4821250334	11265.1566156252	11567.5317815516	15218.8000628987	14261.9138602523	17068.6272869371
CDK2AP1	8428.4876630423	13285.5122518863	14082.6731817496	14450.7091666476	16077.6279931507	15130.6990589178	8192.04288839043	10122.8264573434	9325.21386088107	12968.823223718	14155.3804712301	13282.1710299925
CDK2AP2	4062.9494267902	7965.95771298215	7317.71702334331	7657.01189961111	7825.9961585838	5157.82473442711	5700.44214791187	9972.02379618407	9777.46118758923	7836.95757593823	10754.5068985975	8130.98817310555
CDK4	15661.9211751452	20329.8802452759	21682.2791763947	22012.7262162685	22630.4842594565	18922.088065823	13852.0005247956	13440.4850028482	16015.2310882411	20808.4022104968	22307.2334504501	19956.4943816782
CDK5	1259.28472822614	2528.55877656651	2715.21935494082	2534.59950465867	2533.22626346259	2025.63813715871	1513.90256766242	2879.02062855589	3100.05643547602	3323.54105934689	4438.30616099121	3391.31727297243
CDK5R1	987.375284379149	938.146370482553	910.467937610766	917.172755340682	880.25351160166	871.058768800745	1139.95922651393	1021.88585637898	1247.82435636853	1185.47406295267	1197.23267189193	1237.25247279667
CDK5RAP1	3336.07339382916	4323.49451717442	3878.95969803948	3554.53770454077	3968.381177332	3842.34536963412	3174.29229439242	3572.71286988872	3508.16009882023	3548.20217230921	4283.62787500702	3566.11881212448
CDK5RAP2	8632.95500073828	8966.17421086838	8308.80408603143	8744.2727529508	8455.02150381167	9398.75857985681	7669.7415912428	7859.27851334212	7597.30475206387	8480.6495288078	7426.36285116272	9499.3564717802
CDK5RAP3	5897.80291794668	7047.55054890549	8263.01758072919	8946.24071332349	9220.43745787535	7820.96346330009	7360.83187464187	6831.55837754142	8604.50098963302	9292.62695955176	11382.4392781227	10217.6815467331
CDK6	65047.7415412604	77432.7952443662	99019.5021739906	91118.5884572904	90851.2346864756	88013.5216865142	35475.6806868607	31703.4412825466	49512.1635616724	51189.8209585511	37555.8491137661	44967.6812753505
CDK7	2508.56945645228	2718.47330148162	2387.08273360808	2277.93188835171	2479.28072414693	3061.24902330412	2198.78792617896	2489.94976276487	2171.2377226551	2333.18102205606	2194.95883446548	2423.53583485458
CDK8	3852.05903136557	4710.14101148878	4363.53354582154	4585.41583560974	4534.30041996419	4961.81928422445	3243.39052047421	4084.68790452458	3450.50306912039	3797.26467956332	3589.11212734289	3483.27016596387
CDK9	3340.35543231493	3667.07200541656	3786.43280190787	4221.03197377067	4293.07225359039	3588.80598131228	3257.61662584399	3278.64768062806	3797.34613840851	3534.73933407926	3925.10204656683	3853.81301197889
CDKAL1	2374.75575377168	3060.31944632881	3080.55751183163	2699.54000562971	2617.70701371164	2706.29387965352	1916.29811955048	2876.0045753327	2728.88930678328	2863.28027736041	2498.16924937489	2471.78834305801
CDKL1	287.261991954216	252.506239506984	257.056351526683	217.017159382011	202.371828880367	241.110903970302	247.779189752032	215.091619176663	274.861980183659	223.722556900485	255.846282358985	187.532813201299
CDKL3	408.229579177485	406.385700720251	364.845416092378	399.629856885655	406.957742134091	503.426655734063	329.071220436487	401.332905708411	328.014554438203	394.532316942999	404.378411284205	328.648639079254
CDKL5	1779.55240424834	613.830797165985	737.814657200228	676.494269229889	551.491073885478	542.432715475886	1871.58750267403	1604.73814175971	1217.19405934049	1002.88431945895	328.575807556851	782.950555937963
CDKN1A	1745.2960963621	1853.63177263743	1747.97943043095	2575.83462990143	2506.76241398699	2898.398723882	1786.23087045535	1824.15601374651	1469.4435642773	1479.13222184349	1529.12515307656	1815.37214655475
CDKN1B	4373.39721700921	4286.485532832	4037.30469554307	4375.03254355485	4229.96615099472	5824.82835601228	4885.48954030021	4062.06750535068	3527.07881169049	3135.90275151693	3393.45946096553	4302.65238073909
CDKN2AIP	6354.91052630364	7082.61169196673	7129.80157449869	6858.39692297075	6887.54734256423	7368.49317029495	5879.28461541767	6315.05926307078	5415.34653436039	6446.07810130633	6166.40065407291	6157.18746018035
CDKN2AIPNL	2843.63896796452	3735.24645025789	3850.34313222558	4237.86263713505	4573.99619417759	4292.86535965218	3025.93433839329	2971.76426516886	3670.32049485104	3877.20028155366	4506.93824814976	4014.95818088468
CDKN2C	9155.36369600335	10842.9192852859	9745.35568988929	11368.1731714594	11504.4712356931	11804.4573144338	8992.76939063231	8966.17004625147	8215.31603915906	9297.675523888	11430.5841750847	11605.1687637525
CDKN2D	2592.06920692498	1739.68305768837	1505.69250653992	2093.63612451162	2087.41218383508	2440.07752191558	2341.04897987676	1934.9959696986	1540.61396031305	1402.56232941064	1830.28684896632	1870.90805222285
CDKN3	2464.67856197304	1809.80534381087	1857.67626605091	1953.10008541896	2179.01781663525	3148.03750622967	2131.72200086428	1444.13330762505	1366.74198012446	2477.90653302804	2952.98487173902	3129.11496424436
CDR1	1509.78397964424	259.323683991116	220.808701495741	182.514299485009	169.800937218083	240.135752476757	1387.89992010152	585.312152322771	432.51792076917	321.328134067636	182.092397651289	252.172965700233
CDR2	7590.278629451	9159.01049770526	7748.87328160608	7603.15377684508	7982.74357470855	7646.41134595541	5594.76250802209	5600.25464917565	5841.4680194858	6430.09098090827	6286.25071672292	5735.66083191266
CDS2	9375.888678021	6905.35813537931	7821.36858166798	8387.46268962569	8065.18864422871	8912.15798457758	8978.54328526253	7552.39509788292	6976.59079170148	8070.87439018366	7518.55520704733	8901.20745499426
CDT1	9700.2530933188	11912.284148654	13112.5716006584	15069.236045289	15755.9904379856	10929.7464247234	11935.5409014096	8316.96458996063	11303.570692457	9800.84910273245	13963.8252428921	10873.1873185533
CDV3	39286.9980108116	37405.6308367457	33003.9464979013	30539.9818098373	32092.3282873501	33606.8944071258	24419.9645137748	24414.3946554112	23812.443464056	26404.7357772099	23454.5161014587	22033.1730837919
