Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h	Ratio_30h
SMOX	0.723008249713329	0.950057892589627	0.89101440780334	0.858481826728536	1.0064672621509
SMPD1	1.17293497012913	2.8081502852776	2.49272391479001	2.11058292451689	1.88858009205692
SMPD2	0.103073257730499	0.416844324363934	0.0633551689597686	0.368685349260756	0.521175449721911
SMPD3	-1.04512393844238	-1.13805247527818	-0.678838944099927	-0.859340504168745	-0.310264634629089
SMPD4	0.0950586181998098	-0.409555085695825	-0.244029497223589	-0.351266890886873	0.0565800793754942
SMS	-0.0189167871124694	-0.674036502115243	-0.666799935743756	-0.254888713620544	-0.36958461387937
SMTN	0.279682179761293	0.930068403646162	1.31834614163089	0.83810149292492	1.14450085440525
SMU1	-0.25579846999758	-0.300782723795656	-0.30673811969312	-0.109123747127212	-0.394951545477489
SMUG1	0.074499596153262	0.233643480458646	0.044694076194378	0.262046110190873	0.146316419927003
SMURF1	0.027632252381313	-0.0758856658877325	-0.0309429283827635	-0.212549115684518	0.177443933313867
SMURF2	-0.110772129518099	0.401243807001195	0.166252308650987	0.128929258783537	0.0520650677056557
SMYD2	-0.018426874408725	-0.247313130157757	-0.278951084707323	-0.112098991922805	-0.204369137818381
SMYD3	0.0689723960986096	0.0859760768563492	0.0407846619596501	0.480510125218016	0.432982732119689
SMYD4	-0.067938834222257	-0.0460680155903498	-0.139326737798187	-0.26873072934826	-0.000850338229840953
SMYD5	-0.251353217274774	-0.910953705018561	-0.502814766176006	-0.365390262210534	-0.27009619084278
SNAP23	-0.25821025259254	0.0383549715896614	0.0908226028107713	0.059430282162488	-0.26607507114031
SNAP29	-0.00489553068465456	0.408745882273928	0.328844927492405	0.339651057601157	0.364173639156003
SNAP47	-0.0191140607241277	-0.0560880000672372	-0.0214027065807923	0.0839243182865002	0.263625761767874
SNAPC1	-0.511187760845694	-0.448875210451928	-0.512803403398438	-0.00716621477850145	-0.557678667157007
SNAPC2	0.349595688592071	0.0361277991632002	0.397745032227796	0.0316692304148282	0.200679999494312
SNAPC3	-0.0315779233032649	0.0497339659787116	-0.185568782833977	-0.126928317247487	-0.421868495472404
SNAPC4	0.0237192435785175	-0.464606347482127	-0.025926290898292	-0.379556657693107	0.180851748613771
SNAPC5	-0.135335637833651	-0.206715009972654	-0.197381556288211	0.0864214797489122	-0.169524719212666
SNAPIN	-0.0500136951364703	-0.0879142673428216	-0.238609663393042	0.15836129947882	-0.0840012756801612
SND1	0.0458262202083987	-0.0454826722784294	0.0125785701917974	0.174377018377318	0.269866966544322
SNED1	0.0474365870945308	0.207140197718293	0.410298596601558	-0.0734508218371275	0.332924875710371
SNF8	0.138331421642485	0.0707895516590279	0.144978319418902	0.369571964392357	0.284319940052517
SNHG10	0.55205436096328	0.0874752221370402	-0.0526130271514824	-0.512797061854226	-0.343712810357285
SNHG11	0.274776394633351	-0.233191024663372	0.18278080800435	0.104780060472421	0.234750233000238
SNHG12	-0.239589570058325	-0.701883842963625	-0.376185232772176	-0.435075771007479	-0.243143426399532
SNHG3	-0.0084499608232194	-0.733986939421272	-0.259909351075241	-0.430980389612545	-0.411379450425204
SNHG5	-0.330217896828262	-0.662048871574995	-0.645854299982736	-0.556429014835087	-0.363059320436873
SNHG6	-0.150600149883978	-0.502877531897026	-0.406906858990249	-0.114541068865002	-0.375531731738667
SNHG7	-0.0910310387287582	-0.466298757175015	-0.0673933026474112	-0.194383040157923	0.17801838471599
SNHG8	-0.360100024928526	-0.754454122374452	-0.307671002731028	-0.132793759641591	-0.0622190746334385
SNIP1	-0.0587253933412023	-0.0216803581487839	-0.11683359094767	-0.0903045191022211	-0.297758329118803
SNN	0.116186425076621	0.461646531464289	0.329342186272085	0.333786278666296	0.377555157047145
SNORA1	-1.54247142700943	-0.8840857459558	-0.659397770440408	-0.688120215486733	-0.986458252571041
SNORA18	-0.20560692726633	-0.821472375009069	-1.24489591769346	-0.583793274279262	-0.555224353565551
SNORA3	-0.795479797902577	-0.730117230659791	0.0498006644278915	-0.0584008992633955	0.113020539291356
SNORA31	-0.519984750671983	-0.601787382459825	-0.511019356339556	-0.212914730971648	-0.829241889392793
SNORA33	-0.556225160633142	-0.95230208441751	-0.723272986624623	-0.0571747775465218	-0.386477937409929
SNORA40	-1.22692437191725	-0.939455357385682	-0.522010030071255	-0.661426482414646	-0.947829295244168
SNORA48	-0.827083595897925	-0.692862806330482	-0.320219509222205	-0.52054008847209	-0.17320546023215
SNORA5	-0.0495319781680523	-0.176911000920563	0.122075319109867	-0.517670876820321	0.237041243313198
SNORA50	0.110866702494541	-0.825599738373253	-0.55344286190079	-0.0665722087967074	-0.26794715185746
SNORA52	-0.601335279276532	-0.908078759685133	-0.218385074738057	-0.535089052066631	-0.175062105977713
SNORA64	-0.430717691670724	-0.65557034148754	-0.533709009281594	-0.143561315394706	0.107700032166447
SNORA66	-0.647182201899017	-0.993282729994123	-0.79251104646716	-0.210577756428527	-0.312644440522731
SNORA67	-0.512318959148518	-0.37902920343977	-0.290905758274387	-0.0799928360412751	0.174447998436213
SNORA68	-0.110074529231003	-0.845589937550588	-0.143763677825035	0.00782570896953208	0.401543383356061
SNORA71	-0.092839887577997	-0.887380440983833	-0.242577456988309	-1.20750244401014	0.232658047621949
SNORA73	-0.959550392830853	-1.84184855000357	-0.82732623579041	-0.343854144753021	-0.337209018781918
SNORA8	-0.671702915347414	-0.699525157069032	-0.969557488000828	-0.124369124146056	-0.680542297879123
SNORA9	-0.832918936479315	-0.668947945155427	-0.473041659901376	-0.769860454454031	-0.436786801505326
SNORD100	-1.21356678524571	-1.37507543197437	-0.693866063266975	0.153058458017117	-0.411689471125523
SNORD116	-0.611657314948505	-0.528304407883097	-0.242745326687198	-0.66979536260812	-0.717586997649977
SNORD12	-0.480299591062696	-0.547307709827439	-1.14716163110705	-1.06040385640038	-0.62099697296679
SNORD14	-0.605260612465805	-0.802948486179835	-0.763939346511002	-0.0826996319277717	0.0324596262886298
SNORD16	-1.22181080066939	-1.4430385684592	-0.863470429641103	-0.953089384595084	-0.218983687095645
SNORD17	-0.543274484901176	-1.16847754350494	-1.12697238131069	-1.15386649692107	-1.19978157392515
SNORD18	-0.931505070042104	-0.956276850513458	-0.483921754646833	-0.626820744623535	-0.830586841639001
SNORD19	-0.969036345856793	-0.450241154852164	-0.295759227737342	-0.572614505913519	-0.513059582617726
SNORD22	-0.750294788138788	-1.07923118005517	-0.507802618366164	-0.0519604890819897	0.0570470611789168
SNORD23	0.350721654448364	-0.210409430050559	-0.472803860981631	-0.452700506320717	-0.269370576136881
SNORD26	-0.527623392529365	-0.938797114614206	-0.813705404076921	-0.25793901591788	-0.0453818904720623
SNORD27	-0.925990001401069	-0.979347638553663	-0.582785831776317	-0.151973166644974	0.0395051328045908
SNORD28	-0.840780615451748	-1.24649701780828	-1.08396363359301	-0.0164007064573702	-0.0937642172297528
SNORD29	-0.665204805194867	-0.929816357088955	-0.587543210271417	-0.362230694804625	-0.139232999337932
SNORD30	-0.632712685211861	-1.24723043164599	-0.229639631310227	0.194716705309465	0.24699131516468
SNORD31	-0.73704417432065	-1.07952670396293	-0.708335362593664	0.0995943275639977	0.172286377846183
SNORD35	-0.190781268955326	0.116592470451144	0.0246923345306231	0.399348303705944	0.0604714803694907
SNORD5	-0.665720453075305	-0.922401533634954	-0.476823228802341	-0.175163776541235	-0.703586909856093
SNORD50	0.0369822619663956	0.113881507796953	0.508434790072812	-0.0212675848815637	-0.144073787967396
SNORD58	-0.827543105704473	-0.778585823003378	-0.46827229476455	-0.707664943349136	-0.558847441067145
SNORD78	-1.23159263413152	-1.48488510963103	-0.828078945020881	-0.252319245731582	-0.395955076533002
SNORD88	0.0362262442968657	-0.690897971117352	-0.204720829149979	-0.60272102625903	0.0531794380468423
SNORND104	-0.234991882666815	-0.922646381114723	0.163284121584585	-0.0401205349352312	-0.0484007785558493
snoU13	-0.299196394383489	-0.326818988715093	-0.0368790561629257	-0.508079923707989	-0.326512459955633
snoU2_19	-0.731896699516989	-0.78053527250915	-0.607386481457481	-0.101917373191029	-0.325993885555589
snoU6-77	-0.806218613601726	-0.836447033154971	-0.0549163160231454	-0.408499836114246	-0.146141834140046
snoU89	-0.194228860427795	-0.352559046346525	-0.263133837192019	-0.619478929640069	-0.0505249464297424
SNPH	0.938574299219921	1.77480088371903	1.54270812801945	1.09266725354724	1.28048675687984
snR56	-0.623610335389438	-0.721956291439527	-0.419797778398597	-0.475669050482092	0.0571584921211402
SNRK	-0.120062459567139	-0.0157297681151713	-0.102360716648765	-0.0550051551506397	-0.170745799530571
SNRNP200	-0.123346682715764	-0.080283259063152	-0.215619564099934	-0.43818710803016	-0.101997195937045
SNRNP25	0.166511200085548	-0.176836257136217	-0.216202710999133	0.324392617634796	0.590619538610012
SNRNP27	-0.316334756703399	-0.181926963399309	-0.20401933796902	-0.0872604370336617	-0.256720825421976
SNRNP35	0.605606432318271	0.682929190411156	0.50644029381674	0.496345771856812	0.401277399694003
SNRNP40	-0.139668252448862	-0.447296201668013	-0.367989478215777	-0.10780630490139	-0.250749987748344
SNRNP48	-0.225178198045294	-0.315751089636355	-0.377158195307023	-0.406880646210661	-0.598781548624377
SNRNP70	0.195052802462614	-0.249937174962301	-0.0185119891845398	-0.0269624836094461	0.18623895311858
SNRPA	0.57981755891102	0.275350767333383	0.069057624581133	0.0010374903255599	0.0217974838006655
SNRPA1	-0.253461840118878	-0.825110524656038	-0.611882881415518	-0.276482368073402	-0.444544721498082
SNRPB	0.155475464055301	-0.50307432698995	-0.357915143131333	-0.319995993465239	-0.173300669419327
SNRPB2	-0.290161531852563	-0.373210017638521	-0.254262382229789	-0.0386069941959568	-0.408881266892235
SNRPC	0.0508660756910556	-0.38658941054002	-0.40440437844449	-0.0532810530731562	-0.0194533067090183
SNRPD1	-0.221721519249593	-0.658362300608344	-0.458441627462733	0.00581116448952138	-0.403932898690338
SNRPD2	0.168611068359837	-0.317451519745143	-0.519402943148252	0.0394781172575657	-0.0153269544902142
SNRPD3	-0.0414530933154513	-0.378872150147811	-0.508012140806208	-0.0862229501726734	-0.177873854854809
SNRPE	-0.289607531517656	-0.504976757407967	-0.483989290980903	0.11861957397311	-0.331097847014997
SNRPEL1	-0.484439318562816	-0.482205593073168	-0.45780430075355	0.107918140397658	-0.403962934292699
SNRPF	-0.225932325336915	-0.600346146137374	-0.683423542018384	-0.0466583553190623	-0.343389340273369
SNRPFP1	-0.335964780869701	-0.570242719241788	-0.695376612806635	-0.00484133493833767	-0.456701577185582
SNRPG	-0.190251720452827	-0.415078837145906	-0.682135802943724	-0.0442986763836995	-0.377676173913684
SNRPN	0.231411664066803	-0.0044750531217287	-0.0550606750520375	0.111165495984818	0.0895601191286787
SNTA1	0.59502913967	1.11464348384222	0.750365625118489	0.793382016955005	1.09153136094694
SNTB1	0.186137218341683	-0.997022900335972	-0.54230331650146	-0.438898497480968	-0.757882421147795
SNTB2	-0.0674228638974596	-0.232321061918114	-0.491220677656448	-0.700238758313651	-0.593960480516428
SNUPN	-0.286631866267664	-0.221255789299224	-0.150496635495906	-0.214882765872085	-0.431714542241476
SNW1	-0.213427318578648	-0.288368025035343	-0.41318390179543	-0.17509413897161	-0.387091013323037
SNX1	-0.0114281743647924	-0.0596840210004836	-0.077674223509185	0.0174044154978654	-0.145304303422265
SNX10	-0.211358672290193	0.0377067543217142	-0.193479264836811	0.301908821647621	-0.319541799158569
SNX11	-0.0889081985884426	0.0624894125267265	-0.108630405765946	-0.12568608205963	0.107612232948377
SNX12	-0.0676001395023325	-0.113615244520766	-0.17874975501081	-0.0441139146435738	-0.0676042055374776
SNX13	-0.102628524706452	0.163170257522429	-0.0244767427660365	-0.0597456781315289	-0.306486520148485
SNX14	-0.227006077475046	0.407551878195302	0.128899687871952	0.312114059417472	-0.116939571281247
SNX15	0.336019405629984	0.328767166479666	0.226796761826669	0.348209622329297	0.658566519763561
SNX16	-0.320507186587458	0.359765075668807	0.146826543082229	0.427754958237247	-0.133713115492741
SNX17	0.0909203791990369	-0.164468631437194	0.00199170416534596	0.165888990319805	0.138923604529507
SNX18	0.0370655773203314	0.0107060848238362	0.400614836123806	0.255973033579469	0.51589999547467
SNX19	-0.16201042714523	0.110952423688909	0.0536020073777319	0.0916121059181703	0.1009812086305
SNX2	-0.276456015903061	-0.197730363404067	-0.301630246626509	0.0576790134419083	-0.190789931513573
SNX20	0.183796613857285	0.874238244571062	0.74308445807118	0.552490864436224	0.520006469187075
SNX21	0.162399029607153	1.00586729471657	0.565976010594648	0.384868139047124	0.818965701409382
SNX22	-0.0619924601197469	0.20912528052183	0.0876509127580013	0.369206035995258	0.298830763764057
SNX24	0.0945358931249926	0.695150864905691	0.145453341174629	0.664057801434836	0.0340294501366119
SNX25	-0.0359238990171449	-0.0343784638854573	0.0145765186194788	0.0138559854287906	-0.221120659535256
SNX27	-0.161143298720949	-0.116956647659865	-0.0593149363061202	-0.144604814003219	-0.166850445667824
SNX29	0.0662729783945226	0.408917694980065	0.54206483071051	0.201419404692902	0.271603547161523
SNX3	-0.146489478435447	-0.160134802491697	-0.236055832267961	-0.0363615434664435	-0.174456547020275
SNX30	-0.081308350172624	0.540444366449256	0.424229458242451	0.0881100803433542	0.397227078956372
SNX33	0.0746275497258253	1.13410584534877	1.22970820005317	1.28035781927782	1.45525811644841
SNX4	-0.205367353433673	-0.0626556954726767	-0.156696370758704	0.0769213593505098	-0.228643739291916
SNX5	-0.424148912982497	-0.907441442863804	-0.87385384621803	-0.644230040742409	-0.734458742371347
SNX6	-0.281922236688571	-0.0641634744448581	-0.238667175327171	-0.034000310200827	-0.474758783079348
SNX8	0.341503572661335	-0.0897487689277635	-0.0282408465282712	0.0385948005522577	0.57198284368475
SOAT1	0.13247589931551	0.180684078052236	0.119901381281485	0.130229712818554	-0.0536239959781742
SOBP	0.00974586042271071	0.206576761408851	0.229200882923885	0.0599286002626403	0.0388620114438772
SOCS1	0.0376819926652153	-0.360656728929011	0.402311750786924	-0.678655763396513	-0.191394356236968
SOCS3	-0.256358225477337	0.253065580210897	0.451220815644984	0.258563386912785	0.330636887421453
SOCS4	-0.463295359144019	-0.224744260589103	-0.301301849230108	-0.400030405252278	-0.593219900742927
SOCS5	-0.147801489975077	0.0468998290083429	-0.265977955496801	-0.188821286825308	-0.496397842325623
SOCS7	-0.176532914212271	0.171431563774084	0.0568240235153329	-0.779008689393709	0.0121565712661876
SOD1	-0.13733777618156	-0.181210848923384	-0.563209075652771	0.00782056180001807	-0.0282078462483056
SOD2	0.0332542963348326	-0.0413059737934225	-0.279436458316387	0.0565816634720381	0.060436263314342
SOLH	0.389577329629301	0.0347543248490287	0.557993407091245	0.0639073727350927	0.713848559936731
SON	-0.35362967949411	-0.318781954444929	-0.387200611196558	-0.521806475493481	-0.386092683215121
SORD	-0.409804636941851	-0.917794059759152	-0.667232777196642	-0.178051229916729	-0.239765484775819
SORT1	0.0522081396933742	0.296323192555655	0.15261724221844	0.178223617621941	0.196417294221782
SOS1	-0.324982062763649	0.131265587869009	-0.0663837523594633	-0.253847106454561	-0.294187137311266
SOS2	-0.00715642296995747	0.511133176004576	0.108651379926986	-0.093342333406945	-0.213992076632768
SOX12	0.351295419753594	-0.739455475662939	0.258441239205737	-0.637921984898238	0.645017035628343
SOX15	-0.109275660516874	0.120771975848716	0.319403402457938	-0.17427110063784	0.718926347864923
SOX4	0.223405245023331	-0.131699398767021	-0.0939607321682827	-0.325065159599274	-0.446884168085375
SOX5	0.0187686835157288	-1.06348569980647	-2.05984627338718	-1.7427684434276	-0.89482624728552
SP1	-0.274691245263945	-0.11317130583068	-0.443933521491108	-0.593819113224173	-0.538656571437553
SP100	-0.0916085470602244	0.650210477360266	0.536629347011531	0.332441664425188	0.122901454345852
SP110	0.0917015050597787	0.327305559924891	0.345211821879166	0.243008909821011	0.172409829738952
SP140L	0.250484455995017	0.972561764218958	1.01589806432307	0.701943449531053	0.55556475505406
SP2	0.272373523204328	0.314236382682686	0.111840582895955	-0.370882999448493	0.232059874552813
SP3	-0.493488243776747	-0.391485839913687	-0.580063100940327	-0.525979891951601	-0.67129225040555
SP4	-0.702379481757122	-0.812849904486107	-0.853517371474976	-0.794928129321673	-0.969525596074684
SP5	2.40964451272428	3.01960536463763	3.53352248626122	3.39093694067521	4.03983708352905
SP9	1.23125239950515	0.456954233735679	1.05099489089051	0.662968301303437	0.759686360712474
SPAG1	0.5455153052452	0.644555358908284	0.511253590979737	0.533304766378325	0.460154440893686
SPAG16	0.068291709657948	-0.000370842035356477	-0.112774883728606	0.325166107533424	-0.116144999469118
SPAG4	0.171570451312429	-0.659449713261236	-0.386651162316024	-0.262363772039979	-0.561542847690771
SPAG5	-0.0832820152528288	0.141755880140019	-0.13955013908099	-0.0172941548753988	0.129394387957245
SPAG7	0.0697564459644846	0.133533350789916	0.266130627524795	0.405769135811017	0.257760915728119
SPAG9	-0.0861422553392456	0.181366018107944	-0.0934117802166487	-0.137671134290309	-0.192789133101018
SPAST	-0.401450856282332	-0.0519747691863754	-0.108950678905147	-0.0683614038817348	-0.2419527789306
